added,cpId,enquiryId,id,lastModified,propertyId,reviews,status,timestamp
2024-12-06,CPA500,EQA137,rkE1AQcICL4N1XbVH2p8,2024-12-06,P050,,pending,
2024-11-27,CP_A010,EQA014,s3KAM15RUFyHgCw76QXp,2024-11-27,P880,,pending,
2024-12-09,CPA565,EQA163,s5IufqeON0YmvJe4lhxR,2024-12-09,P987,,pending,
2024-12-11,CPA609,EQA183,sekkCGJzbvaCpSw5cXCy,2024-12-11,P749,,pending,
2024-12-04,INT002,EQA098,sroYlsrepLHxAU0W9LZZ,2024-12-04,P971,,pending,
2024-12-19,CPA571,EQA258,swwWrXd0u9Nb3GA8W4T9,2024-12-19,P875,,pending,
2024-12-09,CPA107,EQA162,syVcUPUwlYoLVKJqGeUO,2024-12-09,P511,,pending,
2024-11-29,CPA537,EQA046,szwOllKE0nT1VaFD8fO9,2024-11-29,P906,,pending,
2024-11-28,INT001,EQA042,t3ODqPfopRgVw2FC9Pxl,2024-11-28,P905,,pending,
2024-12-04,INT005,EQA092,tD5Cp8ws3qFG9C5l59Xu,2024-12-04,P959,,pending,
2024-12-06,CPA565,EQA133,tJaqwet9LJEGVmpzBrK4,2024-12-06,P547,,pending,
2024-11-27,CP_A010,EQA015,tJiPj0kzGEWXpT5g87K3,2024-11-27,P880,,pending,
2024-11-28,CPA000,EQA021,tTlFFKkqTflK8a00TvEh,2024-11-28,P879,,pending,
2024-12-18,CPA500,EQA244,toG65odKF1VS98kbaCSR,2024-12-18,P641,,pending,
2024-12-18,CPA363,EQA245,ueTZ8JxxWZ4eY5zE6roV,2024-12-18,P391,,pending,
2024-12-03,CPA058,EQA076,um8ftkUveZrhmUClMWK0,2024-12-03,P249,,pending,
2024-11-30,CPA537,EQA051,upBYSEOxI89aZcfN9QaE,2024-11-30,P910,,pending,
2024-11-28,CPA000,EQA032,v3Uspb4q0ye1CElZ2VfP,2024-11-28,P880,,pending,
2024-12-07,CPA457,EQA144,v9b3YQNdWtsvLwQPbj6u,2024-12-07,P917,,pending,
2024-12-16,CPA565,EQA239,vDAh5N2TLr8cB46uhT0K,2024-12-16,P919,,pending,
2024-12-06,CPA565,EQA128,vPv9q1RSyCPdixXSR65x,2024-12-06,P936,,pending,
2024-12-15,INT001,EQA221,vUYrqyUmDKhbCgtZbuJo,2024-12-15,PA1084,,pending,
2024-12-13,INT002,EQA204,vkYc3FECoeDGQesbJy5G,2024-12-13,PA1066,,pending,
2024-12-15,CPA500,EQA225,vlKWfESgFc0lrashEB0L,2024-12-15,P457,,pending,
2024-12-18,CPA617,EQA252,vlYhdeu8z49v8YZJeTL7,2024-12-18,P024,,pending,
2024-12-12,CPA413,EQA192,vougX8EPkD7lPtt3Gim8,2024-12-12,P654,,pending,
2024-12-14,CPA138,EQA213,vqnJGxeDgMc6tAGPFRo5,2024-12-14,P562,,pending,
2024-11-29,INT003,EQA050,wRzJOUTZ4zapbi9jd3Rh,2024-11-29,P910,,pending,
2024-12-04,INT001,EQA091,wZJpj9TybyZBMAJJlTIX,2024-12-04,P970,,pending,
2024-12-04,INT002,EQA097,wdH1ma9qTN6Kjq3VmWjo,2024-12-04,P971,,pending,
2024-12-09,CPA584,EQA159,xQ6mcg09aXzi2e4TWSzc,2024-12-09,P670,,pending,
2024-12-07,CPA115,EQA142,xYzY7R0TiXifxxQi0GLL,2024-12-07,P862,,pending,
2024-12-17,CPA058,EQA243,xeNeVXZjH7uwfttMtXBE,2024-12-17,P699,,pending,
2024-11-28,CPA000,EQA029,xi9Zg736TcVGzCZ3pfqZ,2024-11-28,P878,,pending,
2024-12-16,CPA617,EQA238,xv8hb7XMbIrBnE3S4C3E,2024-12-16,P910,,pending,
2024-12-09,CPA584,EQA158,y3jNSNn3olhhD3T9yMrL,2024-12-09,P670,,pending,
2024-12-12,CPA579,EQA201,y3kgfzt7agPjmOmvTN4X,2024-12-12,P973,,pending,
2024-11-27,CP_A010,EQA018,yPJFX4a7SRVoctE5aaJr,2024-11-27,P880,,pending,
2024-12-04,INT004,EQA107,yQAE6C19IMIaDwIac3HG,2024-12-04,P959,,pending,
2024-12-13,CPA596,EQA202,yWRGhw79W9WZrZjFOwT3,2024-12-13,P713,,pending,
2024-12-13,CPA622,EQA207,yjMxwOOA6nw7pFW5Xan3,2024-12-13,P020,,pending,
2024-11-28,CPA000,EQA020,zUWivldug8RTKGD5sTG3,2024-11-28,P880,,pending,
2024-12-07,CPA037,EQA147,zuHAgQ5TzU6PFh6wXsfw,2024-12-07,P282,,pending,
